﻿0.002668082	0.002668082	0.002668082	0.017835649	0.017835649	0.017835649	0.015167657	0.015167657	0.015167657
0.004886423	0.004886423	0.004886423	0.035349611	0.035349611	0.035349611	0.030463395	0.030463395	0.030463395
0.00501171	0.00501171	0.00501171	0.036338312	0.036338312	0.036338312	0.031326868	0.031326868	0.031326868
0.004775911	0.004775911	0.004775911	0.036094147	0.036094147	0.036094147	0.031318363	0.031318363	0.031318363
0.005090353	0.005090353	0.005090353	0.039535428	0.039535428	0.039535428	0.034445144	0.034445144	0.034445144
0.004540105	0.004540105	0.004540105	0.035809537	0.035809537	0.035809537	0.031269479	0.031269479	0.031269479
0.003943784	0.003943784	0.003943784	0.030697673	0.030697673	0.030697673	0.026858469	0.026858469	0.026858469
0.003493359	0.003493359	0.003493359	0.026869125	0.026869125	0.026869125	0.02355241	0.02355241	0.02355241
0.003139832	0.003139832	0.003139832	0.023896044	0.023896044	0.023896044	0.020982515	0.020982515	0.020982515
0.002853839	0.002853839	0.002853839	0.021521683	0.021521683	0.021521683	0.018927511	0.018927511	0.018927511
0.002616714	0.002616714	0.002616714	0.01958262	0.01958262	0.01958262	0.017246599	0.017246599	0.017246599
0.002416045	0.002416045	0.002416045	0.01796988	0.01796988	0.01796988	0.015845914	0.015845914	0.015845914
0.002243262	0.002243262	0.002243262	0.016607984	0.016607984	0.016607984	0.014660462	0.014660462	0.014660462
0.002092275	0.002092275	0.002092275	0.015443001	0.015443001	0.015443001	0.013643837	0.013643837	0.013643837
0.001958638	0.001958638	0.001958638	0.014435353	0.014435353	0.014435353	0.012761981	0.012761981	0.012761981
0.00183904	0.00183904	0.00183904	0.013555343	0.013555343	0.013555343	0.011989362	0.011989362	0.011989362
0.001730984	0.001730984	0.001730984	0.012780245	0.012780245	0.012780245	0.011306492	0.011306492	0.011306492
0.001637086	0.001637086	0.001637086	0.012092375	0.012092375	0.012092375	0.010698228	0.010698228	0.010698228
0.001555311	0.001555311	0.001555311	0.011477754	0.011477754	0.011477754	0.010152602	0.010152602	0.010152602
0.001483808	0.001483808	0.001483808	0.010925198	0.010925198	0.010925198	0.009660064	0.009660064	0.009660064
0.001421046	0.001421046	0.001421046	0.010425642	0.010425642	0.010425642	0.009212875	0.009212875	0.009212875
0.001365758	0.001365758	0.001365758	0.00997167	0.00997167	0.00997167	0.008804716	0.008804716	0.008804716
0.001316884	0.001316884	0.001316884	0.009557152	0.009557152	0.009557152	0.008430412	0.008430412	0.008430412
0.001273527	0.001273527	0.001273527	0.009176982	0.009176982	0.009176982	0.008085663	0.008085663	0.008085663
0.001234921	0.001234921	0.001234921	0.008826871	0.008826871	0.008826871	0.007766862	0.007766862	0.007766862
0.00120041	0.00120041	0.00120041	0.008503194	0.008503194	0.008503194	0.00747097	0.00747097	0.00747097
0.001169409	0.001169409	0.001169409	0.008202866	0.008202866	0.008202866	0.007195415	0.007195415	0.007195415
0.001141411	0.001141411	0.001141411	0.007923249	0.007923249	0.007923249	0.006938867	0.006938867	0.006938867
0.001115983	0.001115983	0.001115983	0.007662077	0.007662077	0.007662077	0.006701492	0.006701492	0.006701492
0.001092748	0.001092748	0.001092748	0.007417396	0.007417396	0.007417396	0.006481357	0.006481357	0.006481357
0.001071359	0.001071359	0.001071359	0.007187508	0.007187508	0.007187508	0.006276761	0.006276761	0.006276761
0.001051516	0.001051516	0.001051516	0.006970939	0.006970939	0.006970939	0.006086206	0.006086206	0.006086206
0.001032945	0.001032945	0.001032945	0.006766402	0.006766402	0.006766402	0.005908362	0.005908362	0.005908362
0.001015407	0.001015407	0.001015407	0.006572775	0.006572775	0.006572775	0.005742046	0.005742046	0.005742046
0.000998696	0.000998696	0.000998696	0.006389071	0.006389071	0.006389071	0.005586199	0.005586199	0.005586199
0.000982634	0.000982634	0.000982634	0.006214417	0.006214417	0.006214417	0.005439875	0.005439875	0.005439875
0.000967053	0.000967053	0.000967053	0.006048063	0.006048063	0.006048063	0.005302216	0.005302216	0.005302216
0.000951808	0.000951808	0.000951808	0.005889345	0.005889345	0.005889345	0.005172454	0.005172454	0.005172454
0.000936779	0.000936779	0.000936779	0.005739006	0.005739006	0.005739006	0.005049886	0.005049886	0.005049886
0.000921868	0.000921868	0.000921868	0.005597255	0.005597255	0.005597255	0.00493388	0.00493388	0.00493388
0.000906985	0.000906985	0.000906985	0.005463446	0.005463446	0.005463446	0.004823858	0.004823858	0.004823858
0.000892056	0.000892056	0.000892056	0.005336991	0.005336991	0.005336991	0.004719298	0.004719298	0.004719298
